sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Assoc-voc;United-States;23
Female;<=50K;White;Private;Never-married;Sales;Some-college;United-States;19
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;48
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;Some-college;United-States;23
Female;<=50K;White;Private;Widowed;Other-service;Assoc-acdm;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;42
Female;<=50K;White;Private;Never-married;Sales;10th;United-States;17
Female;<=50K;White;*;Never-married;Prof-specialty;Prof-school;United-States;29
Female;<=50K;White;State-gov;Never-married;Prof-specialty;Some-college;United-States;21
Male;>50K;White;Private;Married-civ-spouse;Other-service;HS-grad;Mexico;*
Female;<=50K;White;Local-gov;Never-married;Prof-specialty;Bachelors;United-States;27
Male;<=50K;White;Private;*;Prof-specialty;Doctorate;Canada;*
Female;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;23
Male;*;Asian-Pac-Islander;*;Married-civ-spouse;Prof-specialty;Masters;Taiwan;*
Male;>50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Bachelors;United-States;46
Female;<=50K;Black;Private;*;Protective-serv;Some-college;*;*
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad;United-States;42
Female;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;18
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad;United-States;46
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;Some-college;United-States;52
Female;<=50K;White;Private;*;Craft-repair;HS-grad;United-States;56
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Assoc-voc;United-States;21
Male;<=50K;White;Self-emp-not-inc;*;Craft-repair;HS-grad;United-States;22
Female;<=50K;White;Private;*;Adm-clerical;Bachelors;United-States;31
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Other-service;HS-grad;United-States;41
Female;<=50K;White;Private;Separated;Adm-clerical;Some-college;United-States;25
Male;<=50K;White;*;Divorced;Exec-managerial;Bachelors;United-States;43
Female;<=50K;White;Private;*;Sales;HS-grad;United-States;45
Male;<=50K;White;Private;*;Tech-support;Some-college;United-States;26
Male;<=50K;Asian-Pac-Islander;Private;Never-married;Other-service;Some-college;United-States;90
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;45
Female;>50K;White;Private;*;Other-service;Bachelors;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;Some-college;United-States;42
Male;<=50K;White;Private;Never-married;Handlers-cleaners;Some-college;United-States;20
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors;United-States;53
Female;<=50K;White;State-gov;Widowed;Adm-clerical;HS-grad;United-States;64
Male;<=50K;White;Private;*;Transport-moving;7th-8th;United-States;56
Male;>50K;White;Private;*;Prof-specialty;Some-college;United-States;42
Female;>50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;26
Female;*;Amer-Indian-Eskimo;*;*;Adm-clerical;Assoc-acdm;United-States;*
Female;<=50K;White;Private;*;Adm-clerical;Bachelors;United-States;40
Male;<=50K;White;*;*;Craft-repair;Some-college;United-States;58
Male;<=50K;White;Private;*;Exec-managerial;Bachelors;United-States;41
Male;<=50K;White;Self-emp-inc;*;Sales;HS-grad;United-States;58
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Masters;United-States;62
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Sales;Bachelors;United-States;*
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college;United-States;40
Male;>50K;White;Local-gov;Married-civ-spouse;Protective-serv;Some-college;United-States;45
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;22
Male;>50K;White;Federal-gov;Married-civ-spouse;Exec-managerial;Masters;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;39
Male;<=50K;White;Private;*;Craft-repair;Some-college;United-States;37
Male;<=50K;White;Private;Married-civ-spouse;Farming-fishing;11th;United-States;*
Male;<=50K;White;Private;Divorced;Sales;Some-college;United-States;32
Female;*;Asian-Pac-Islander;Federal-gov;*;Exec-managerial;Some-college;Philippines;*
Male;<=50K;White;Private;*;Prof-specialty;Assoc-voc;United-States;32
Male;>50K;White;*;Married-civ-spouse;Transport-moving;11th;United-States;*
Male;<=50K;White;Private;*;Transport-moving;11th;United-States;35
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college;United-States;51
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;19
Male;<=50K;White;Private;*;Machine-op-inspct;11th;*;*
Male;<=50K;White;Private;Never-married;Transport-moving;10th;United-States;*
Female;<=50K;White;Private;Never-married;Tech-support;HS-grad;United-States;23
Male;>50K;Asian-Pac-Islander;Private;Married-civ-spouse;Exec-managerial;Masters;Taiwan;*
Male;*;White;*;Married-civ-spouse;Craft-repair;Assoc-voc;Canada;45
Male;<=50K;White;*;Never-married;Farming-fishing;HS-grad;Mexico;*
Female;<=50K;Black;Private;Never-married;Other-service;11th;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Masters;United-States;44
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;29
Male;<=50K;White;*;Married-civ-spouse;Tech-support;Assoc-voc;United-States;36
Male;<=50K;White;Private;Never-married;Handlers-cleaners;9th;United-States;*
Male;>50K;White;*;Married-civ-spouse;Craft-repair;12th;United-States;*
Male;<=50K;Black;*;Never-married;Exec-managerial;Some-college;United-States;25
Female;<=50K;White;Private;Divorced;Exec-managerial;Assoc-acdm;United-States;*
Female;>50K;White;Private;Never-married;Exec-managerial;Bachelors;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;37
Male;<=50K;White;Private;Married-civ-spouse;Farming-fishing;Bachelors;*;*
Male;<=50K;White;Private;*;Sales;Assoc-acdm;United-States;28
Male;>50K;White;*;Married-civ-spouse;Other-service;HS-grad;United-States;47
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;34
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school;United-States;26
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;Some-college;United-States;36
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;28
Male;<=50K;Black;Private;Never-married;Transport-moving;HS-grad;United-States;22
Female;<=50K;Black;*;*;Other-service;Some-college;United-States;47
Male;<=50K;White;Private;*;Adm-clerical;Assoc-voc;United-States;33
Female;>50K;White;*;*;Prof-specialty;Masters;United-States;34
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;25
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;9th;Mexico;*
Male;<=50K;White;State-gov;Married-civ-spouse;Protective-serv;HS-grad;United-States;*
Male;<=50K;White;*;Married-civ-spouse;Craft-repair;Some-college;Poland;*
Male;<=50K;White;Private;Never-married;Prof-specialty;Doctorate;England;*
Female;<=50K;Black;Private;*;Sales;HS-grad;United-States;20
Female;<=50K;Black;Private;Never-married;Sales;HS-grad;United-States;*
Male;*;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;England;*
Female;<=50K;White;Private;Separated;Adm-clerical;Some-college;United-States;25
Male;<=50K;White;Private;*;Exec-managerial;Some-college;United-States;42
Male;<=50K;White;Private;Never-married;Craft-repair;11th;United-States;17
Female;<=50K;Amer-Indian-Eskimo;Private;*;Other-service;7th-8th;United-States;*
Female;<=50K;White;Private;Never-married;Exec-managerial;Some-college;United-States;19
Male;>50K;White;*;Married-civ-spouse;Sales;Bachelors;United-States;56
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Sales;Bachelors;United-States;33
Male;<=50K;White;Private;*;Farming-fishing;Bachelors;United-States;37
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;7th-8th;United-States;*
Male;<=50K;White;Local-gov;Married-civ-spouse;Adm-clerical;Bachelors;United-States;*
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;HS-grad;*;30
Male;<=50K;White;Private;Never-married;Prof-specialty;Bachelors;United-States;22
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;Some-college;United-States;35
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;20
Female;<=50K;White;Private;Never-married;Sales;Some-college;United-States;18
Male;<=50K;White;Private;Never-married;Machine-op-inspct;12th;United-States;*
Female;>50K;White;*;*;Prof-specialty;Masters;United-States;53
Female;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;19
Male;<=50K;White;Private;Divorced;Machine-op-inspct;HS-grad;United-States;34
Female;<=50K;Black;*;Never-married;Adm-clerical;Some-college;United-States;32
Male;<=50K;Amer-Indian-Eskimo;Private;Never-married;Machine-op-inspct;Some-college;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Other-service;7th-8th;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;54
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;Assoc-voc;United-States;34
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college;United-States;48
Female;<=50K;White;Private;*;Other-service;11th;United-States;42
Male;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;45
Male;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;27
Male;<=50K;White;Private;Married-civ-spouse;Other-service;10th;Mexico;*
Female;<=50K;White;Local-gov;Divorced;Adm-clerical;Some-college;United-States;36
Male;<=50K;Asian-Pac-Islander;Private;*;Exec-managerial;Some-college;Philippines;*
Male;<=50K;White;Private;Never-married;Farming-fishing;Some-college;United-States;*
Male;>50K;White;Private;Divorced;Exec-managerial;Bachelors;United-States;44
Male;>50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Masters;United-States;39
Male;<=50K;White;*;Married-civ-spouse;Farming-fishing;9th;United-States;55
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;24
Male;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;35
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;12th;United-States;*
Female;<=50K;White;Private;Widowed;Adm-clerical;HS-grad;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;11th;United-States;*
Male;<=50K;White;*;Never-married;Sales;Bachelors;United-States;24
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;9th;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;34
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Prof-school;*;55
Female;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;41
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;HS-grad;United-States;36
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;60
Male;>50K;White;*;Married-civ-spouse;Craft-repair;HS-grad;United-States;61
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Sales;*;*;*
Male;>50K;White;State-gov;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;<=50K;White;Private;Never-married;Tech-support;Bachelors;United-States;26
Female;<=50K;Black;*;*;Other-service;Some-college;United-States;44
Male;<=50K;White;*;Never-married;Adm-clerical;Masters;United-States;*
Male;<=50K;Black;*;*;Other-service;HS-grad;United-States;39
Female;<=50K;White;Private;Never-married;Tech-support;Some-college;United-States;20
Male;<=50K;White;*;Married-civ-spouse;Craft-repair;Some-college;United-States;32
Male;<=50K;White;Self-emp-not-inc;*;Sales;HS-grad;United-States;32
Male;<=50K;Black;Private;Married-civ-spouse;Machine-op-inspct;9th;*;*
Female;<=50K;White;*;Divorced;Adm-clerical;Some-college;United-States;54
Male;<=50K;White;*;Never-married;Craft-repair;Assoc-acdm;United-States;23
Male;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;19
Male;<=50K;Amer-Indian-Eskimo;Private;Married-civ-spouse;Prof-specialty;Some-college;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;5th-6th;Mexico;*
Female;<=50K;White;Private;Divorced;Other-service;HS-grad;United-States;29
Female;<=50K;Black;Local-gov;Never-married;Protective-serv;HS-grad;United-States;*
Female;<=50K;White;Private;*;Other-service;10th;United-States;25
Female;<=50K;White;Private;*;Sales;Bachelors;United-States;46
Female;<=50K;White;Private;Never-married;Other-service;Assoc-voc;United-States;35
Male;<=50K;Other;Private;Never-married;Sales;*;*;20
Female;<=50K;White;*;Married-civ-spouse;Adm-clerical;HS-grad;United-States;24
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad;United-States;48
Female;<=50K;White;Private;Divorced;Machine-op-inspct;HS-grad;United-States;37
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Sales;HS-grad;United-States;60
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;39
Female;<=50K;White;Local-gov;*;Adm-clerical;Some-college;United-States;29
Male;<=50K;White;Self-emp-not-inc;*;Craft-repair;Assoc-voc;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;Assoc-voc;United-States;38
Male;<=50K;White;*;Never-married;Craft-repair;Assoc-acdm;United-States;26
Male;>50K;White;Private;*;Exec-managerial;Bachelors;United-States;64
Male;<=50K;Black;Private;*;Protective-serv;Assoc-voc;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;39
Female;<=50K;White;Private;Divorced;Machine-op-inspct;HS-grad;United-States;48
Female;<=50K;White;Private;Divorced;Sales;HS-grad;United-States;46
Male;<=50K;White;Private;*;Sales;Bachelors;United-States;42
Female;*;Black;*;*;Sales;HS-grad;Dominican-Republic;*
Male;>50K;White;*;Married-civ-spouse;Tech-support;Masters;United-States;*
Female;<=50K;White;Private;Never-married;Prof-specialty;Bachelors;United-States;24
Female;*;White;Private;Married-civ-spouse;Tech-support;Assoc-voc;*;30
Male;>50K;White;*;Married-civ-spouse;Sales;Bachelors;United-States;39
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad;United-States;29
Female;<=50K;White;Private;Never-married;Transport-moving;11th;United-States;*
Male;<=50K;White;Private;*;Craft-repair;10th;United-States;32
Male;<=50K;White;*;Married-civ-spouse;Machine-op-inspct;Bachelors;United-States;*
Male;<=50K;White;Private;*;Handlers-cleaners;HS-grad;United-States;55
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;41
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Male;<=50K;White;*;Never-married;Adm-clerical;11th;United-States;18
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;27
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad;United-States;55
Male;<=50K;Amer-Indian-Eskimo;Self-emp-not-inc;Married-civ-spouse;Craft-repair;*;United-States;*
Female;<=50K;White;*;Divorced;Sales;Some-college;United-States;54
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;26
Male;<=50K;White;Private;Never-married;Craft-repair;11th;United-States;18
Male;<=50K;White;Private;Divorced;Exec-managerial;HS-grad;United-States;38
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;Bachelors;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college;United-States;32
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;57
Male;<=50K;Black;Private;Never-married;Protective-serv;HS-grad;United-States;*
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;27
Male;<=50K;White;*;*;Exec-managerial;Bachelors;United-States;31
Female;<=50K;White;Private;Divorced;Machine-op-inspct;5th-6th;*;*
Female;<=50K;White;Private;Divorced;Craft-repair;HS-grad;United-States;52
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;7th-8th;United-States;61
Male;>50K;White;Self-emp-not-inc;*;Craft-repair;HS-grad;United-States;57
Male;<=50K;White;*;Married-civ-spouse;Sales;Prof-school;United-States;*
Male;>50K;White;Self-emp-not-inc;*;Craft-repair;HS-grad;United-States;34
Male;>50K;Asian-Pac-Islander;Private;*;Craft-repair;Assoc-acdm;United-States;*
Male;<=50K;Black;Private;Divorced;Protective-serv;HS-grad;United-States;*
Female;<=50K;White;*;*;Adm-clerical;Some-college;United-States;70
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;Some-college;United-States;*
Male;<=50K;Black;Private;Never-married;Handlers-cleaners;11th;United-States;*
Female;<=50K;White;Private;Married-civ-spouse;Other-service;12th;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;51
